Nombre Carpeta;Nombre Imagen;Ruta Imagen;Descripciones imagenes
screw_bag/train/good;248.png;https://drive.google.com/uc?id=1owEvZorSrP-Nzght9M9n2hFu65RaEwc5;"The image shows a clear plastic bag containing two bolts, two nuts, and two washers. The bolts appear to be shiny, with a smooth metallic finish, and have threaded shafts. The washers are round and flat, also displaying a metallic luster, and are placed near the bolts. The nuts are hexagonal and metallic, positioned near the washers and bolts. The plastic bag is resealable, with a zipper closure at the top. On the right edge of the bag, there is a repeating symbol pattern indicating recycling information for the plastic, marked ""04"" and ""PE-LD."" The bag is sealed, and the components appear organized and undamaged within."
screw_bag/train/good;247.png;https://drive.google.com/uc?id=1bsqjnatVIk6Ip6On4L0QeFMxcDohb2IH;The image shows a transparent plastic bag containing hardware components, including two metal bolts, two nuts, and two washers. The bolts have a shiny metallic finish and distinct threading, with one bolt longer than the other. The nuts and washers also have a similarly shiny metallic appearance, and all items appear to be in good condition without visible rust or damage. The bag has recycling symbols and numbers printed along one side, indicating it may be made from recyclable material. The seal of the bag looks intact, suggesting it is unopened.
screw_bag/train/good;246.png;https://drive.google.com/uc?id=1Kl47Qk2x4xzD4WU5d26Ht8K5LauD_Mqm;"The image shows a small transparent plastic bag containing two metallic bolts, two nuts, and two washers. The items are well-organized inside the bag, which is sealed with a printed recycle symbol and material code ""PE-LD"" along the edge. The bolts appear to be clean and shiny with no visible rust or deformation. The nuts and washers also look clean and fit with the standard threading of the bolts. The plastic bag is slightly wrinkled but intact without any apparent tears or damage."
screw_bag/train/good;244.png;https://drive.google.com/uc?id=1KrJGFgNnlcEluOwv0S7r4VMtb-Oxnlm2;"The image shows a clear plastic bag containing metal hardware components: two bolts, two washers, and two nuts. The bolts are silver with a hexagonal head and threaded body. The washers are flat and circular, also silver in color. The nuts are hexagonal and metallic, matching the bolts' threading. The plastic bag is sealed, featuring printed recycling symbols and ""LDPE"" text along the top right edge. The contents appear well arranged, and the bag shows no signs of damage or contamination."
screw_bag/train/good;243.png;https://drive.google.com/uc?id=1K2Yi7FZFFPUOZZAo3gNiDf6IXO3681lP;"The image depicts a transparent plastic bag containing metal hardware components, including two bolts with threaded sections, one of which is longer than the other. There are also three washers and two nuts. The bag features a printed recycling logo and the number ""04"" at the right edge, along with some text. The items inside appear to be undamaged and well-organized. The bag itself shows some minor wrinkling, consistent with typical packaging characteristics. The background is black, providing contrast for the items within the bag."
screw_bag/train/good;241.png;https://drive.google.com/uc?id=1FEoZfgvQQ4gH1DD96EzKx63TKmZkIcfz;The image depicts a clear plastic bag containing two sets of hardware components. Each set appears to consist of a threaded bolt, a nut, and a washer. The bolts are positioned diagonally inside the bag, with one towards the top right and the other towards the bottom left. The nuts are hexagonal, and the washers are circular. Along the side of the bag, there is a pattern of recycling symbols with the text “04 LDPE,” indicating the material of the bag. The bag is sealed, and no visible anomalies or defects are present in the components or packaging.
screw_bag/train/good;240.png;https://drive.google.com/uc?id=1FFL5EVYXx-zrrWDKSARobL1lp2zDPcJ1;The image shows a clear plastic bag containing two bolts, two nuts, and two washers. The bolts have hexagonal heads with threaded shafts. Each bolt is accompanied by a washer directly beneath its head. The nuts are positioned close to each respective bolt but not attached. The bag has printed recycling symbols and instructions along the right edge. The components appear to be clean and metallic with a shiny surface. No visible defects or irregularities are noticeable in either the components or the packaging.
screw_bag/train/good;239.png;https://drive.google.com/uc?id=1IygQHvxhsSod8yKytJOh5oyWu0Jwx786;"The image shows a clear plastic ziplock bag containing metal components, including two bolts, four nuts, and three washers. The bolts are silver in color and appear to have typical thread patterns. The nuts and washers are similarly silver, with the nuts exhibiting a hexagonal shape. The bag has a printed recycling symbol pattern on the right side, which includes the number 7 and the letters ""BE-PG."" The bag and contents appear clean, with no visible defects or damage on the components or the packaging. The background is a dark color, sharply contrasting with the transparent bag and its contents."
screw_bag/train/good;238.png;https://drive.google.com/uc?id=1Uvs7TffTTgW9-7EvM-vtZhigiMsuQ_wF;The image shows a transparent plastic zip bag containing hardware components. Inside, there are two metal bolts with a hexagonal head, two metal nuts, and two metal washers. The bag is clearly sealed and printed with recycling symbols and some text along the right edge. The components are metallic and appear intact with a reflective surface. The bag is slightly crinkled, but there are no visible tears or damage. The arrangement of the items inside the bag is slightly random, but all parts are clearly visible through the plastic.
screw_bag/train/good;237.png;https://drive.google.com/uc?id=1L34FXwTWysVSGzSH6o94VieOXFrzChEX;The image shows a clear plastic bag containing two metal bolts, two hex nuts, and two washers. The bolts appear to be positioned at angles, with one lying horizontally and the other pointing upwards. The hex nuts and washers are aligned on the right side of the bag. The plastic bag is sealed and has printed recycling symbols and text along the right edge. There are no visible deformities, scratches, or discoloration on the metal components or the bag itself.
screw_bag/train/good;236.png;https://drive.google.com/uc?id=1unimLzGrBvqAyv3baXeFU_d7Y2j7FYGU;The image shows a transparent plastic bag containing two metallic bolts with hexagonal heads, two nuts, and two washers. The components appear to be securely sealed within the bag. The plastic bag has recurring recycling symbols and 'LDPE' printed on the right edge, indicating the type of plastic material. The bolts, nuts, and washers have a shiny metallic finish, suggesting good condition without visible rust or damage. The bag's surface has slight reflections and creases, typical for such packaging. There are no visible signs of tearing or punctures in the bag.
screw_bag/train/good;235.png;https://drive.google.com/uc?id=1y_Gel-LOmnTu6tcR31DgMzmPDFL5Q40z;"The image shows a clear plastic bag containing metal hardware components, including two bolts, two washers, and two nuts. The bolts are aligned parallel to each other and appear to be of identical size. The threads on the bolts are clearly visible, and the washers and nuts are separate from the bolts, positioned above them in the bag. The bag has a zipper closure and features recycling symbols along the right edge, marked ""PE-LD 04."" The components are evenly distributed within the bag, and the bag itself is sealed. The plastic surface appears slightly wrinkled but intact, with no visible damage to the components inside."
